timestamp,temperature_c,vibration_mm_s,pressure_bar
2025-01-04 19:00:00,19.14,1.732,1.00645
2025-01-04 20:00:00,17.95,1.552,1.01035
2025-01-04 21:00:00,16.93,1.933,1.0108
2025-01-04 22:00:00,16.16,1.798,1.0086
2025-01-04 23:00:00,15.67,1.836,1.00945
2025-01-05 00:00:00,15.1,0.743,1.0066599999999999
2025-01-05 01:00:00,15.29,1.067,1.00717
2025-01-05 02:00:00,15.81,0.989,1.0058500000000001
2025-01-05 03:00:00,16.62,0.876,1.00786
2025-01-05 04:00:00,17.67,1.039,1.0070299999999999
2025-01-05 05:00:00,18.9,1.439,1.00617
2025-01-05 06:00:00,20.21,1.12,1.00911
2025-01-05 07:00:00,21.52,1.167,1.00597
2025-01-05 08:00:00,22.74,1.072,1.00653
2025-01-05 09:00:00,23.8,1.232,1.0058500000000001
2025-01-05 10:00:00,24.61,1.206,1.0076
2025-01-05 11:00:00,25.12,1.381,1.00398
2025-01-05 12:00:00,25.31,1.585,1.0076
2025-01-05 13:00:00,25.16,1.287,1.00698
2025-01-05 14:00:00,24.68,1.397,1.00606
2025-01-05 15:00:00,23.9,1.712,1.00542
2025-01-05 16:00:00,22.88,1.607,1.00643
2025-01-05 17:00:00,21.69,1.528,1.0048300000000001
2025-01-05 18:00:00,20.42,2.137,1.0038200000000002
2025-01-05 19:00:00,19.14,1.929,1.00224
2025-01-05 20:00:00,17.95,1.791,1.00279
2025-01-05 21:00:00,16.93,1.908,1.00455
2025-01-05 22:00:00,16.16,2.113,1.00108
2025-01-05 23:00:00,15.67,1.935,1.00133
2025-01-06 00:00:00,15.1,1.007,1.00059
2025-01-06 01:00:00,15.29,0.903,1.00626
2025-01-06 02:00:00,15.81,0.845,1.00271
2025-01-06 03:00:00,16.62,1.236,1.0047000000000001
2025-01-06 04:00:00,17.67,0.915,1.00353
2025-01-06 05:00:00,18.9,1.744,1.00301
2025-01-06 06:00:00,20.21,1.266,1.00332
2025-01-06 07:00:00,21.52,1.226,1.00399
2025-01-06 08:00:00,22.74,1.614,1.00255
2025-01-06 09:00:00,23.8,1.151,1.00485
2025-01-06 10:00:00,24.61,1.385,1.00217
2025-01-06 11:00:00,25.12,1.186,1.00104
2025-01-06 12:00:00,25.31,1.363,1.00257
2025-01-06 13:00:00,25.16,1.531,1.00407
2025-01-06 14:00:00,24.68,1.463,1.00276
2025-01-06 15:00:00,23.9,1.392,1.00329
2025-01-06 16:00:00,22.88,1.47,1.00508
2025-01-06 17:00:00,21.69,1.62,1.00153
2025-01-06 18:00:00,20.42,1.587,1.00456
2025-01-06 19:00:00,19.14,1.873,1.00199
2025-01-06 20:00:00,17.95,1.627,1.00652
2025-01-06 21:00:00,16.93,1.598,1.00383
2025-01-06 22:00:00,16.16,1.624,1.0029
2025-01-06 23:00:00,15.67,1.789,1.00738
2025-01-07 00:00:00,15.1,0.76,1.00315
2025-01-07 01:00:00,15.29,0.927,1.00719
2025-01-07 02:00:00,15.81,1.21,1.00606
2025-01-07 03:00:00,16.62,1.069,1.00541
2025-01-07 04:00:00,17.67,1.059,1.00705
2025-01-07 05:00:00,18.9,1.204,1.0050599999999998
2025-01-07 06:00:00,20.21,1.543,1.00966
2025-01-07 07:00:00,21.52,1.033,1.00878
2025-01-07 08:00:00,22.74,1.141,1.00649
2025-01-07 09:00:00,23.8,1.516,1.00894
2025-01-07 10:00:00,24.61,1.62,1.01005
2025-01-07 11:00:00,25.12,1.437,1.00803
2025-01-07 12:00:00,25.31,1.283,1.00704
2025-01-07 13:00:00,25.16,1.615,1.01055
2025-01-07 14:00:00,24.68,1.444,1.01006
2025-01-07 15:00:00,23.9,1.892,1.00985
2025-01-07 16:00:00,22.88,1.39,1.00924
2025-01-07 17:00:00,21.69,1.455,1.01125
2025-01-07 18:00:00,20.42,1.481,1.01309
2025-01-07 19:00:00,19.14,1.506,1.0118
2025-01-07 20:00:00,17.95,1.664,1.01118
2025-01-07 21:00:00,16.93,2.032,1.0070700000000001
2025-01-07 22:00:00,16.16,1.722,1.01355
2025-01-07 23:00:00,15.67,1.716,1.01408
2025-01-01 00:00:00,15.91,0.844,1.01114
2025-01-01 01:00:00,16.23,0.87,1.01117
2025-01-01 02:00:00,16.88,0.987,1.01438
2025-01-01 03:00:00,17.83,1.276,1.01487
2025-01-01 04:00:00,19.02,0.92,1.01606
2025-01-01 05:00:00,20.37,1.022,1.01229
2025-01-01 06:00:00,21.82,1.256,1.01498
2025-01-01 07:00:00,23.27,1.643,1.0158
2025-01-01 08:00:00,24.62,1.061,1.0134
2025-01-01 09:00:00,25.81,1.265,1.01807
2025-01-01 10:00:00,26.76,1.199,1.01517
2025-01-01 11:00:00,27.41,1.388,1.01864
2025-01-01 12:00:00,27.73,1.245,1.02023
2025-01-01 13:00:00,27.71,1.576,1.01505
2025-01-01 14:00:00,27.36,1.751,1.01825
2025-01-01 15:00:00,26.72,1.779,1.01962
2025-01-01 16:00:00,25.84,1.422,1.02178
2025-01-01 17:00:00,24.78,1.91,1.0175
2025-01-01 18:00:00,23.64,1.515,1.01922
2025-01-01 19:00:00,22.5,1.792,1.01813
2025-01-01 20:00:00,21.44,1.652,1.01817
2025-01-01 21:00:00,20.56,1.595,1.0230299999999999
2025-01-01 22:00:00,19.92,1.633,1.02013
2025-01-01 23:00:00,19.57,1.692,1.02257
2025-01-02 00:00:00,15.91,1.035,1.02508
2025-01-02 01:00:00,16.23,0.875,1.01993
2025-01-02 02:00:00,16.88,0.871,1.02322
2025-01-02 03:00:00,17.83,1.007,1.0219099999999999
2025-01-02 04:00:00,19.02,0.931,1.02146
2025-01-02 05:00:00,20.37,1.253,1.02161
2025-01-02 06:00:00,21.82,1.116,1.02081
2025-01-02 07:00:00,23.27,1.105,1.02187
2025-01-02 08:00:00,24.62,1.164,1.02262
2025-01-02 09:00:00,25.81,1.151,1.01963
2025-01-02 10:00:00,26.76,1.18,1.02274
2025-01-02 11:00:00,27.41,1.205,1.02228
2025-01-02 12:00:00,27.73,1.228,1.02265
2025-01-02 13:00:00,27.71,1.292,1.02294
2025-01-02 14:00:00,27.36,1.476,1.02292
2025-01-02 15:00:00,26.72,2.309,1.02087
2025-01-02 16:00:00,25.84,1.488,1.0245
2025-01-02 17:00:00,24.78,1.624,1.02384
2025-01-02 18:00:00,23.64,1.482,1.0232
2025-01-02 19:00:00,22.5,1.524,1.02093
2025-01-02 20:00:00,21.44,1.915,1.02331
2025-01-02 21:00:00,20.56,1.686,1.02165
2025-01-02 22:00:00,19.92,1.776,1.02184
2025-01-02 23:00:00,19.57,1.749,1.01868
2025-01-03 00:00:00,15.91,1.011,1.02247
2025-01-03 01:00:00,16.23,1.029,1.02135
2025-01-03 02:00:00,16.88,0.859,1.02526
2025-01-03 03:00:00,17.83,1.356,1.0263499999999999
2025-01-03 04:00:00,19.02,1.201,1.02114
2025-01-03 05:00:00,20.37,1.144,1.01942
2025-01-03 06:00:00,21.82,1.018,1.02293
2025-01-03 07:00:00,23.27,1.349,1.02148
2025-01-03 08:00:00,24.62,1.104,1.02169
2025-01-03 09:00:00,25.81,1.379,1.01867
2025-01-03 10:00:00,26.76,1.158,1.02229
2025-01-03 11:00:00,27.41,1.331,1.0204600000000001
2025-01-03 12:00:00,27.73,1.344,1.02302
2025-01-03 13:00:00,27.71,1.312,1.01911
2025-01-03 14:00:00,27.36,1.364,1.02263
2025-01-03 15:00:00,26.72,1.487,1.01984
2025-01-03 16:00:00,25.84,1.479,1.0174400000000001
2025-01-03 17:00:00,24.78,1.731,1.01878
2025-01-03 18:00:00,23.64,1.517,1.01727
2025-01-03 19:00:00,22.5,1.555,1.0178099999999999
2025-01-03 20:00:00,21.44,1.641,1.0184900000000001
2025-01-03 21:00:00,20.56,1.585,1.01866
2025-01-03 22:00:00,19.92,1.641,1.0183200000000001
2025-01-03 23:00:00,19.57,1.804,1.01514
2025-01-04 00:00:00,15.91,0.797,1.01466
2025-01-04 01:00:00,16.23,1.54,1.0156100000000001
2025-01-04 02:00:00,16.88,1.049,1.01796
2025-01-04 03:00:00,17.83,0.925,1.0149299999999999
2025-01-04 04:00:00,19.02,0.972,1.01901
2025-01-04 05:00:00,20.37,1.28,1.01409
2025-01-04 06:00:00,21.82,1.413,1.01393
2025-01-04 07:00:00,23.27,1.604,1.0148300000000001
2025-01-04 08:00:00,24.62,1.124,1.0119500000000001
2025-01-04 09:00:00,25.81,1.147,1.01627
2025-01-04 10:00:00,26.76,1.325,1.01231
2025-01-04 11:00:00,27.41,1.317,1.01375
2025-01-04 12:00:00,27.73,1.706,1.00755
2025-01-04 13:00:00,27.71,1.274,1.01082
2025-01-04 14:00:00,27.36,1.406,1.0127000000000002
2025-01-04 15:00:00,26.72,1.54,1.00932
2025-01-04 16:00:00,25.84,1.4,1.0101
2025-01-04 17:00:00,24.78,1.579,1.01185
2025-01-04 18:00:00,23.64,1.556,1.01102
2025-01-04 19:00:00,22.5,1.516,1.01227
2025-01-04 20:00:00,21.44,1.921,1.01235
2025-01-04 21:00:00,20.56,1.652,1.01137
2025-01-04 22:00:00,19.92,1.933,1.00343
2025-01-04 23:00:00,19.57,2.327,1.00942
2025-01-05 00:00:00,15.91,1.011,1.00973
2025-01-05 01:00:00,16.23,1.072,1.00665
2025-01-05 02:00:00,16.88,0.871,1.01031
2025-01-05 03:00:00,17.83,0.997,1.0064600000000001
2025-01-05 04:00:00,19.02,1.427,1.00756
2025-01-05 05:00:00,20.37,1.33,1.00978
2025-01-05 06:00:00,21.82,0.987,1.0081499999999999
2025-01-05 07:00:00,23.27,1.581,1.0062200000000001
2025-01-05 08:00:00,24.62,1.091,1.00648
2025-01-05 09:00:00,25.81,1.708,1.00811
2025-01-05 10:00:00,26.76,1.212,1.00512
2025-01-05 11:00:00,27.41,1.634,1.0018
2025-01-05 12:00:00,27.73,1.298,1.00589
2025-01-05 13:00:00,27.71,1.467,1.00301
2025-01-05 14:00:00,27.36,1.381,1.0024600000000001
2025-01-05 15:00:00,26.72,1.758,0.9994299999999999
2025-01-05 16:00:00,25.84,1.577,1.00386
2025-01-05 17:00:00,24.78,1.621,1.00729
2025-01-05 18:00:00,23.64,1.482,1.00379
2025-01-05 19:00:00,22.5,1.739,1.00323
2025-01-05 20:00:00,21.44,1.752,0.9984500000000001
2025-01-05 21:00:00,20.56,1.598,0.99872
2025-01-05 22:00:00,19.92,1.928,1.00052
2025-01-05 23:00:00,19.57,1.827,0.9979600000000001
2025-01-06 00:00:00,15.91,0.783,1.00351
2025-01-06 01:00:00,16.23,1.219,1.00729
2025-01-06 02:00:00,16.88,0.864,1.00681
2025-01-06 03:00:00,17.83,1.379,1.00613
2025-01-06 04:00:00,19.02,0.907,1.00383
2025-01-06 05:00:00,20.37,1.489,1.00231
2025-01-06 06:00:00,21.82,1.009,1.0052999999999999
2025-01-06 07:00:00,23.27,1.128,0.9997999999999999
2025-01-06 08:00:00,24.62,1.204,1.00465
2025-01-06 09:00:00,25.81,1.447,1.00499
2025-01-06 10:00:00,26.76,1.383,1.00429
2025-01-06 11:00:00,27.41,1.308,1.00312
2025-01-06 12:00:00,27.73,1.347,1.00438
2025-01-06 13:00:00,27.71,1.356,1.00335
2025-01-06 14:00:00,27.36,1.393,1.00232
2025-01-06 15:00:00,26.72,1.622,1.00566
2025-01-06 16:00:00,25.84,1.41,1.0028
2025-01-06 17:00:00,24.78,1.48,1.0009700000000001
2025-01-06 18:00:00,23.64,1.527,1.00421
2025-01-06 19:00:00,22.5,1.683,1.00156
2025-01-06 20:00:00,21.44,1.553,1.0077
2025-01-06 21:00:00,20.56,1.614,1.0031
2025-01-06 22:00:00,19.92,1.788,1.00275
2025-01-06 23:00:00,19.57,1.923,1.00406
2025-01-07 00:00:00,15.91,0.955,1.00492
2025-01-07 01:00:00,16.23,0.918,1.0061799999999999
2025-01-07 02:00:00,16.88,0.929,1.00869
2025-01-07 03:00:00,17.83,0.94,1.00155
2025-01-07 04:00:00,19.02,1.129,1.00611
2025-01-07 05:00:00,20.37,1.121,1.00794
2025-01-07 06:00:00,21.82,1.008,1.00798
2025-01-07 07:00:00,23.27,1.071,1.0059
2025-01-07 08:00:00,24.62,1.12,1.00849
2025-01-07 09:00:00,25.81,1.622,1.00874
2025-01-07 10:00:00,26.76,1.415,1.00924
2025-01-07 11:00:00,27.41,1.75,1.00631
2025-01-07 12:00:00,27.73,1.298,1.0067000000000002
2025-01-07 13:00:00,27.71,2.269,1.01081
2025-01-07 14:00:00,27.36,1.371,1.0104600000000001
2025-01-07 15:00:00,26.72,1.54,1.00839
2025-01-07 16:00:00,25.84,1.622,1.01037
2025-01-07 17:00:00,24.78,1.877,1.01141
2025-01-07 18:00:00,23.64,1.558,1.00941
2025-01-07 19:00:00,22.5,1.562,1.01166
2025-01-07 20:00:00,21.44,1.547,1.01271
2025-01-07 21:00:00,20.56,1.712,1.013
2025-01-07 22:00:00,19.92,1.763,1.0125
2025-01-07 23:00:00,19.57,1.72,1.01629
2025-01-01 00:00:00,15.42,1.081,1.01617
2025-01-01 01:00:00,15.66,0.781,1.01256
2025-01-01 02:00:00,16.23,1.059,1.01523
2025-01-01 03:00:00,17.1,0.902,1.00968
2025-01-01 04:00:00,18.2,1.511,1.01389
2025-01-01 05:00:00,19.48,0.972,1.0136
2025-01-01 06:00:00,20.84,1.111,1.01731
2025-01-01 07:00:00,22.21,1.092,1.01598
2025-01-01 08:00:00,23.48,1.123,1.01468
2025-01-01 09:00:00,24.59,1.163,1.01515
2025-01-01 10:00:00,25.46,1.31,1.0177100000000001
2025-01-01 11:00:00,26.03,1.742,1.01548
2025-01-01 12:00:00,26.27,1.348,1.01455
2025-01-01 13:00:00,26.17,1.263,1.01669
2025-01-01 14:00:00,25.74,1.505,1.01375
2025-01-01 15:00:00,25.01,1.923,1.0181900000000002
2025-01-01 16:00:00,24.05,1.629,1.01761
2025-01-01 17:00:00,22.91,1.95,1.01925
2025-01-01 18:00:00,21.69,1.783,1.01777
2025-01-01 19:00:00,20.46,1.509,1.01856
2025-01-01 20:00:00,19.33,1.606,1.01573
2025-01-01 21:00:00,18.36,1.63,1.02342
2025-01-01 22:00:00,17.64,2.437,1.02118
2025-01-01 23:00:00,17.21,1.682,1.02069
2025-01-02 00:00:00,15.42,0.758,1.02145
2025-01-02 01:00:00,15.66,0.958,1.0201900000000002
2025-01-02 02:00:00,16.23,1.005,1.01647
2025-01-02 03:00:00,17.1,0.953,1.01858
2025-01-02 04:00:00,18.2,1.139,1.02305
2025-01-02 05:00:00,19.48,1.121,1.02262
2025-01-02 06:00:00,20.84,1.12,1.02161
2025-01-02 07:00:00,22.21,1.101,1.0205499999999998
2025-01-02 08:00:00,23.48,1.063,1.02346
2025-01-02 09:00:00,24.59,1.171,1.0228300000000001
2025-01-02 10:00:00,25.46,1.304,1.01982
2025-01-02 11:00:00,26.03,1.622,1.02284
2025-01-02 12:00:00,26.27,1.404,1.02488
2025-01-02 13:00:00,26.17,1.912,1.02341
2025-01-02 14:00:00,25.74,1.314,1.0205499999999998
2025-01-02 15:00:00,25.01,1.444,1.0205
2025-01-02 16:00:00,24.05,1.611,1.02678
2025-01-02 17:00:00,22.91,1.489,1.02116
2025-01-02 18:00:00,21.69,1.492,1.02312
2025-01-02 19:00:00,20.46,1.619,1.01885
2025-01-02 20:00:00,19.33,1.673,1.0212999999999999
2025-01-02 21:00:00,18.36,1.748,1.02062
2025-01-02 22:00:00,17.64,1.808,1.02358
2025-01-02 23:00:00,17.21,2.132,1.02194
2025-01-03 00:00:00,15.42,0.771,1.0230700000000001
2025-01-03 01:00:00,15.66,0.883,1.02223
2025-01-03 02:00:00,16.23,1.124,1.01896
2025-01-03 03:00:00,17.1,0.934,1.02109
2025-01-03 04:00:00,18.2,0.903,1.01985
2025-01-03 05:00:00,19.48,1.935,1.02061
2025-01-03 06:00:00,20.84,1.414,1.02201
2025-01-03 07:00:00,22.21,1.16,1.0205
2025-01-03 08:00:00,23.48,1.806,1.02211
2025-01-03 09:00:00,24.59,1.309,1.02237
2025-01-03 10:00:00,25.46,1.15,1.01786
2025-01-03 11:00:00,26.03,1.199,1.02363
2025-01-03 12:00:00,26.27,1.765,1.02392
2025-01-03 13:00:00,26.17,1.559,1.02048
2025-01-03 14:00:00,25.74,1.421,1.01838
2025-01-03 15:00:00,25.01,1.444,1.01718
2025-01-03 16:00:00,24.05,1.834,1.01638
2025-01-03 17:00:00,22.91,1.632,1.01843
2025-01-03 18:00:00,21.69,1.63,1.01551
2025-01-03 19:00:00,20.46,1.985,1.01594
2025-01-03 20:00:00,19.33,1.598,1.02087
2025-01-03 21:00:00,18.36,1.673,1.02007
2025-01-03 22:00:00,17.64,1.863,1.01612
2025-01-03 23:00:00,17.21,1.742,1.01894
2025-01-04 00:00:00,15.42,0.83,1.01749
2025-01-04 01:00:00,15.66,0.912,1.01761
2025-01-04 02:00:00,16.23,1.409,1.01599
2025-01-04 03:00:00,17.1,0.968,1.02005
2025-01-04 04:00:00,18.2,1.019,1.01456
2025-01-04 05:00:00,19.48,1.044,1.01893
2025-01-04 06:00:00,20.84,1.26,1.01538
2025-01-04 07:00:00,22.21,1.098,1.0154400000000001
2025-01-04 08:00:00,23.48,1.107,1.01101
2025-01-04 09:00:00,24.59,1.195,1.01235
2025-01-04 10:00:00,25.46,1.28,1.01448
2025-01-04 11:00:00,26.03,1.344,1.01669
2025-01-04 12:00:00,26.27,1.424,1.01266
2025-01-04 13:00:00,26.17,1.398,1.0129299999999999
2025-01-04 14:00:00,25.74,1.412,1.01502
2025-01-04 15:00:00,25.01,1.367,1.01159
2025-01-04 16:00:00,24.05,1.461,1.01128
2025-01-04 17:00:00,22.91,2.095,1.00877
2025-01-04 18:00:00,21.69,1.599,1.01297
2025-01-04 19:00:00,20.46,1.508,1.0089
2025-01-04 20:00:00,19.33,1.62,1.00778
2025-01-04 21:00:00,18.36,1.966,1.01115
2025-01-04 22:00:00,17.64,1.749,1.00736
2025-01-04 23:00:00,17.21,1.807,1.00631
2025-01-05 00:00:00,15.42,0.751,1.01199
2025-01-05 01:00:00,15.66,1.001,1.00892
2025-01-05 02:00:00,16.23,0.843,1.00392
2025-01-05 03:00:00,17.1,1.035,1.00942
2025-01-05 04:00:00,18.2,1.008,1.0064199999999999
2025-01-05 05:00:00,19.48,1.167,1.00701
2025-01-05 06:00:00,20.84,1.376,1.00709
2025-01-05 07:00:00,22.21,1.034,1.0084
2025-01-05 08:00:00,23.48,1.225,1.00475
2025-01-05 09:00:00,24.59,1.396,1.00321
2025-01-05 10:00:00,25.46,1.375,1.00704
2025-01-05 11:00:00,26.03,1.352,1.00505
2025-01-05 12:00:00,26.27,1.288,1.00305
2025-01-05 13:00:00,26.17,1.668,1.00343
2025-01-05 14:00:00,25.74,1.469,1.00575
2025-01-05 15:00:00,25.01,1.357,1.0056100000000001
2025-01-05 16:00:00,24.05,1.546,1.00341
2025-01-05 17:00:00,22.91,1.524,1.00262
2025-01-05 18:00:00,21.69,1.775,1.0050299999999999
2025-01-05 19:00:00,20.46,1.735,1.00292
2025-01-05 20:00:00,19.33,1.795,1.0049299999999999
2025-01-05 21:00:00,18.36,1.593,0.99991
2025-01-05 22:00:00,17.64,1.826,1.00302
2025-01-05 23:00:00,17.21,1.727,1.00447
2025-01-06 00:00:00,15.42,0.903,1.00038
2025-01-06 01:00:00,15.66,0.903,1.00376
2025-01-06 02:00:00,16.23,0.903,1.00589
2025-01-06 03:00:00,17.1,1.126,1.00213
2025-01-06 04:00:00,18.2,1.093,1.00777
2025-01-06 05:00:00,19.48,1.036,1.00392
2025-01-06 06:00:00,20.84,1.184,1.00797
2025-01-06 07:00:00,22.21,1.124,1.00237
2025-01-06 08:00:00,23.48,1.072,1.00372
2025-01-06 09:00:00,24.59,1.113,1.00095
2025-01-06 10:00:00,25.46,1.244,1.00336
2025-01-06 11:00:00,26.03,1.307,1.00365
2025-01-06 12:00:00,26.27,1.246,1.00037
2025-01-06 13:00:00,26.17,1.398,1.0040499999999999
2025-01-06 14:00:00,25.74,1.383,1.00113
2025-01-06 15:00:00,25.01,1.574,0.99927
2025-01-06 16:00:00,24.05,1.58,1.00227
2025-01-06 17:00:00,22.91,1.607,1.00062
2025-01-06 18:00:00,21.69,1.489,1.0051
2025-01-06 19:00:00,20.46,1.789,1.0052
2025-01-06 20:00:00,19.33,2.004,1.0050299999999999
2025-01-06 21:00:00,18.36,1.705,1.00239
2025-01-06 22:00:00,17.64,2.043,1.0038500000000001
2025-01-06 23:00:00,17.21,1.947,1.00427
2025-01-07 00:00:00,15.42,0.755,1.0038200000000002
2025-01-07 01:00:00,15.66,1.348,1.00584
2025-01-07 02:00:00,16.23,0.884,1.00739
2025-01-07 03:00:00,17.1,1.112,1.00349
2025-01-07 04:00:00,18.2,0.95,1.00709
2025-01-07 05:00:00,19.48,0.977,1.00847
2025-01-07 06:00:00,20.84,1.154,1.00685
2025-01-07 07:00:00,22.21,1.377,1.00621
2025-01-07 08:00:00,23.48,1.108,1.0070700000000001
2025-01-07 09:00:00,24.59,1.644,1.00699
2025-01-07 10:00:00,25.46,1.403,1.00602
2025-01-07 11:00:00,26.03,1.21,1.00881
2025-01-07 12:00:00,26.27,1.555,1.00843
2025-01-07 13:00:00,26.17,1.311,1.01099
2025-01-07 14:00:00,25.74,1.586,1.01166
2025-01-07 15:00:00,25.01,1.628,1.0091
2025-01-07 16:00:00,24.05,1.391,1.01273
2025-01-07 17:00:00,22.91,1.522,1.0081900000000001
2025-01-07 18:00:00,21.69,1.62,1.01425
2025-01-07 19:00:00,20.46,1.521,1.00849
2025-01-07 20:00:00,19.33,1.546,1.01159
2025-01-07 21:00:00,18.36,1.705,1.01552
2025-01-07 22:00:00,17.64,1.721,1.01398
2025-01-07 23:00:00,17.21,1.721,1.00987
2025-01-01 00:00:00,15.7,0.755,1.01284
2025-01-01 01:00:00,15.98,0.942,1.01171
2025-01-01 02:00:00,16.6,1.248,1.01445
2025-01-01 03:00:00,17.51,1.029,1.0139099999999999
2025-01-01 04:00:00,18.66,0.994,1.01878
2025-01-01 05:00:00,19.98,1.022,1.01621
2025-01-01 06:00:00,21.39,1.412,1.01592
2025-01-01 07:00:00,22.8,1.115,1.0177
2025-01-01 08:00:00,24.12,1.182,1.0147
2025-01-01 09:00:00,25.28,1.626,1.0149
2025-01-01 10:00:00,26.19,1.156,1.01518
2025-01-01 11:00:00,26.8,1.54,1.01872
2025-01-01 12:00:00,27.09,1.298,1.01636
2025-01-01 13:00:00,27.03,1.299,1.01578
2025-01-01 14:00:00,26.65,1.935,1.01766
2025-01-01 15:00:00,25.97,1.839,1.01551
2025-01-01 16:00:00,25.05,1.494,1.01766
2025-01-01 17:00:00,23.96,1.727,1.01919
2025-01-01 18:00:00,22.78,1.628,1.01872
2025-01-01 19:00:00,21.61,1.694,1.01665
2025-01-01 20:00:00,20.52,1.657,1.0172999999999999
2025-01-01 21:00:00,19.6,1.687,1.02624
2025-01-01 22:00:00,18.92,1.936,1.01894
2025-01-01 23:00:00,18.53,1.704,1.02294
2025-01-02 00:00:00,15.7,0.91,1.0241900000000002
2025-01-02 01:00:00,15.98,0.97,1.01863
2025-01-02 02:00:00,16.6,1.194,1.0211000000000001
2025-01-02 03:00:00,17.51,0.919,1.01927
2025-01-02 04:00:00,18.66,0.977,1.01772
2025-01-02 05:00:00,19.98,1.041,1.02263
2025-01-02 06:00:00,21.39,1.193,1.02268
2025-01-02 07:00:00,22.8,1.066,1.02182
2025-01-02 08:00:00,24.12,1.064,1.01831
2025-01-02 09:00:00,25.28,1.111,1.02441
2025-01-02 10:00:00,26.19,1.159,1.02182
2025-01-02 11:00:00,26.8,1.618,1.02333
2025-01-02 12:00:00,27.09,1.273,1.02464
2025-01-02 13:00:00,27.03,1.477,1.02182
2025-01-02 14:00:00,26.65,1.483,1.02472
2025-01-02 15:00:00,25.97,1.386,1.01985
2025-01-02 16:00:00,25.05,1.618,1.02008
2025-01-02 17:00:00,23.96,1.455,1.01979
2025-01-02 18:00:00,22.78,2.191,1.02124
2025-01-02 19:00:00,21.61,1.901,1.02553
2025-01-02 20:00:00,20.52,1.558,1.02426
2025-01-02 21:00:00,19.6,1.59,1.02545
2025-01-02 22:00:00,18.92,1.898,1.02728
2025-01-02 23:00:00,18.53,2.069,1.02063
2025-01-03 00:00:00,15.7,0.783,1.02295
2025-01-03 01:00:00,15.98,0.882,1.0183
2025-01-03 02:00:00,16.6,0.85,1.02168
2025-01-03 03:00:00,17.51,1.043,1.02199
2025-01-03 04:00:00,18.66,1.222,1.02529
2025-01-03 05:00:00,19.98,1.156,1.02457
2025-01-03 06:00:00,21.39,1.471,1.02377
2025-01-03 07:00:00,22.8,1.108,1.02366
2025-01-03 08:00:00,24.12,1.338,1.02292
2025-01-03 09:00:00,25.28,1.352,1.0233400000000001
2025-01-03 10:00:00,26.19,1.382,1.02112
2025-01-03 11:00:00,26.8,1.382,1.01905
2025-01-03 12:00:00,27.09,1.222,1.0212999999999999
2025-01-03 13:00:00,27.03,1.265,1.01831
2025-01-03 14:00:00,26.65,1.518,1.02051
2025-01-03 15:00:00,25.97,1.54,1.02006
2025-01-03 16:00:00,25.05,1.38,1.02226
2025-01-03 17:00:00,23.96,1.638,1.02034
2025-01-03 18:00:00,22.78,1.508,1.02031
2025-01-03 19:00:00,21.61,1.637,1.01836
2025-01-03 20:00:00,20.52,1.553,1.02148
2025-01-03 21:00:00,19.6,1.802,1.01854
2025-01-03 22:00:00,18.92,1.755,1.01682
2025-01-03 23:00:00,18.53,1.799,1.0154400000000001
2025-01-04 00:00:00,15.7,0.773,1.01653
2025-01-04 01:00:00,15.98,0.843,1.01856
2025-01-04 02:00:00,16.6,0.932,1.01536
2025-01-04 03:00:00,17.51,0.888,1.01728
2025-01-04 04:00:00,18.66,1.084,1.01597
2025-01-04 05:00:00,19.98,0.999,1.0125
2025-01-04 06:00:00,21.39,0.982,1.01481
2025-01-04 07:00:00,22.8,1.073,1.01347
2025-01-04 08:00:00,24.12,1.672,1.01839
2025-01-04 09:00:00,25.28,1.281,1.01563
2025-01-04 10:00:00,26.19,1.2,1.01331
2025-01-04 11:00:00,26.8,1.407,1.01227
2025-01-04 12:00:00,27.09,1.223,1.01172
2025-01-04 13:00:00,27.03,1.382,1.01017
2025-01-04 14:00:00,26.65,1.42,1.01125
2025-01-04 15:00:00,25.97,1.346,1.01522
2025-01-04 16:00:00,25.05,1.503,1.01148
2025-01-04 17:00:00,23.96,1.484,1.00851
2025-01-04 18:00:00,22.78,1.718,1.0147899999999999
2025-01-04 19:00:00,21.61,1.723,1.01164
2025-01-04 20:00:00,20.52,1.702,1.0141499999999999
2025-01-04 21:00:00,19.6,1.732,1.00774
2025-01-04 22:00:00,18.92,1.78,1.00862
2025-01-04 23:00:00,18.53,2.32,1.0096100000000001
2025-01-05 00:00:00,15.7,0.777,1.00939
2025-01-05 01:00:00,15.98,0.928,1.00768
2025-01-05 02:00:00,16.6,0.988,1.00434
2025-01-05 03:00:00,17.51,0.946,1.00659
2025-01-05 04:00:00,18.66,1.029,1.00688
2025-01-05 05:00:00,19.98,1.539,1.00878
2025-01-05 06:00:00,21.39,1.282,1.00695
2025-01-05 07:00:00,22.8,1.054,1.00799
2025-01-05 08:00:00,24.12,1.125,1.00774
2025-01-05 09:00:00,25.28,1.279,1.00462
2025-01-05 10:00:00,26.19,1.316,1.0032
2025-01-05 11:00:00,26.8,1.454,1.00548
2025-01-05 12:00:00,27.09,1.527,1.00476
2025-01-05 13:00:00,27.03,1.727,1.0044199999999999
2025-01-05 14:00:00,26.65,1.314,1.0029299999999999
2025-01-05 15:00:00,25.97,1.358,1.00563
2025-01-05 16:00:00,25.05,1.92,1.00523
2025-01-05 17:00:00,23.96,1.577,1.0049299999999999
